index,instance,width_bound,heuristic,random_seed,start_heur_widthmode,slim_applied,slim_autobudget_offset,slim_sat_timeout,slim_bag_traversal,tw,msss,score,log_likelihood,reasoning_time
207,link-5000,5000,kg,1,cw,True,3.0,2.0,max-rand,11,4096,-1650925.555,-322.0616836550315,0.5392078828811645
208,link-5000,50000,kg,1,cw,True,7.0,2.0,max-rand,12,27648,-1653944.0,-321.57150961335117,0.5990328311920166
209,link-5000,50000,kg,1,cw,True,7.0,120.0,max-rand,12,27648,-1653944.0,-321.57150961335117,0.5659036135673523
210,link-5000,5000,kg,1,cw,True,3.0,120.0,max-rand,10,4608,-1650844.609,-322.05058038218493,0.5036388468742371
211,link-5000,50000,kg,1,cw,True,7.0,10.0,max-rand,12,27648,-1653944.0,-321.57150961335117,0.5944292569160461
212,link-5000,5000,kg,1,cw,True,7.0,10.0,max-rand,11,4096,-1650874.719,-322.0590353089413,0.507869713306427
213,link-5000,5000,kg,1,cw,True,7.0,120.0,max-rand,10,4608,-1650914.781,-322.0567272133955,0.5433282971382141
214,link-5000,5000,kg,1,cw,True,7.0,2.0,max-rand,11,4096,-1650829.711,-322.0597425467139,0.5056289863586426
215,link-5000,500000,kg,1,cw,True,3.0,10.0,max-rand,16,442368,-1649710.816,-321.1264241918725,0.542459843158722
216,link-5000,500000,kg,1,cw,True,3.0,120.0,max-rand,16,442368,-1649710.816,-321.1264241918725,0.551791422367096
217,link-5000,50000,kg,1,cw,True,3.0,2.0,max-rand,12,27648,-1652469.348,-321.29468768370674,0.5739537525177002
218,link-5000,50000,kg,1,cw,True,3.0,120.0,max-rand,12,27648,-1650915.562,-320.9498905000405,0.4890309119224549
219,link-5000,500000,kg,1,cw,True,7.0,2.0,max-rand,16,442368,-1649710.816,-321.1264241918725,0.5217461204528808
220,link-5000,50000,kg,1,cw,True,3.0,10.0,max-rand,12,27648,-1652469.348,-321.29468768370674,0.6581720685958863
221,link-5000,500000,kg,1,cw,True,7.0,10.0,max-rand,16,442368,-1649710.816,-321.1264241918725,0.5559310507774353
222,insurance-5000,50,kmax,3,cw,True,7.0,2.0,max-rand,3,50,-70857.816,-13.86529328635741,0.015230896472930909
223,insurance-5000,50,kmax,3,cw,True,7.0,120.0,max-rand,3,50,-70857.816,-13.86529328635741,0.013542306423187257
224,insurance-5000,50,kmax,3,cw,True,7.0,10.0,max-rand,3,50,-70857.816,-13.86529328635741,0.015886805057525634
225,insurance-5000,5000,kmax,3,cw,True,7.0,2.0,max-rand,5,1280,-68797.952,-13.33008713848008,0.01519416570663452
226,insurance-5000,50,kmax,3,cw,True,3.0,120.0,max-rand,3,50,-69667.261,-13.61168839266407,0.013744385242462158
227,insurance-5000,500,kmax,3,cw,True,7.0,2.0,max-rand,4,480,-69266.642,-13.415853673801562,0.014853384494781494
228,insurance-5000,500,kmax,3,cw,True,3.0,120.0,max-rand,4,480,-69266.642,-13.415853673801562,0.014863731861114502
229,insurance-5000,500,kmax,3,cw,True,7.0,10.0,max-rand,4,480,-69266.642,-13.415853673801562,0.014496564865112305
230,insurance-5000,500,kmax,3,cw,True,7.0,120.0,max-rand,4,480,-69266.642,-13.415853673801562,0.014579737186431884
231,insurance-5000,50,kmax,3,cw,True,3.0,10.0,max-rand,2,50,-70155.67,-13.698536414228444,0.014544808864593506
232,insurance-5000,500,kmax,3,cw,True,3.0,2.0,max-rand,4,480,-69266.642,-13.415853673801562,0.014773101806640624
233,insurance-5000,50,kmax,3,cw,True,3.0,2.0,max-rand,2,50,-69708.743,-13.625236231967882,0.014457807540893555
234,insurance-5000,500,kmax,3,cw,True,3.0,10.0,max-rand,4,480,-69266.642,-13.415853673801562,0.024082539081573488
235,insurance-5000,500000,kmax,3,cw,True,7.0,120.0,max-rand,10,207360,-68248.057,-13.248294296439555,0.01765594482421875
236,insurance-5000,50000,kmax,3,cw,True,3.0,10.0,max-rand,7,15360,-68571.929,-13.301198419107454,0.015201418399810792
237,insurance-5000,50000,kmax,3,cw,True,7.0,2.0,max-rand,7,15360,-68571.929,-13.301198419107454,0.01621325731277466
238,insurance-5000,50000,kmax,3,cw,True,3.0,120.0,max-rand,7,15360,-68571.929,-13.301198419107454,0.016012353897094725
239,insurance-5000,5000,kmax,3,cw,True,7.0,120.0,max-rand,5,1280,-68797.952,-13.33008713848008,0.016004407405853273
240,insurance-5000,50000,kmax,3,cw,True,7.0,10.0,max-rand,7,15360,-68571.929,-13.301198419107454,0.02591466426849365
241,insurance-5000,5000,kmax,3,cw,True,7.0,10.0,max-rand,5,1280,-68797.952,-13.33008713848008,0.014773857593536378
242,insurance-5000,5000,kmax,3,cw,True,3.0,120.0,max-rand,5,1280,-68797.952,-13.33008713848008,0.01574798345565796
243,insurance-5000,5000,kmax,3,cw,True,3.0,2.0,max-rand,5,1280,-68797.952,-13.33008713848008,0.01725411891937256
244,insurance-5000,50000,kmax,3,cw,True,7.0,120.0,max-rand,7,15360,-68571.929,-13.301198419107454,0.014970703125
245,insurance-5000,50000,kmax,3,cw,True,3.0,2.0,max-rand,7,15360,-68571.929,-13.301198419107454,0.015693325996398926
246,insurance-5000,5000,kmax,3,cw,True,3.0,10.0,max-rand,5,1280,-68797.952,-13.33008713848008,0.01636557102203369
247,insurance-5000,500000,kmax,3,cw,True,7.0,2.0,max-rand,10,207360,-68248.057,-13.248294296439555,0.02562746524810791
248,insurance-5000,5000,kmax,2,cw,True,7.0,2.0,max-rand,5,1280,-68797.952,-13.33008713848008,0.01489126205444336
249,insurance-5000,500,kmax,2,cw,True,7.0,10.0,max-rand,4,480,-69266.642,-13.415853673801562,0.015345275402069092
250,insurance-5000,500,kmax,2,cw,True,3.0,10.0,max-rand,4,480,-69266.642,-13.415853673801562,0.015608582496643066
251,insurance-5000,50,kmax,2,cw,True,3.0,120.0,max-rand,3,50,-69695.179,-13.622248387345865,0.013385226726531982
252,insurance-5000,500000,kmax,3,cw,True,7.0,10.0,max-rand,10,207360,-68248.057,-13.248294296439555,0.01665712833404541
253,insurance-5000,500,kmax,2,cw,True,3.0,120.0,max-rand,4,480,-69266.642,-13.415853673801562,0.015431919097900391
254,insurance-5000,500000,kmax,3,cw,True,3.0,2.0,max-rand,10,207360,-68248.057,-13.248294296439555,0.01705355405807495
255,insurance-5000,50,kmax,2,cw,True,7.0,10.0,max-rand,3,50,-70857.816,-13.86529328635741,0.01371772527694702
256,insurance-5000,500000,kmax,3,cw,True,3.0,10.0,max-rand,10,207360,-68248.057,-13.248294296439555,0.016016569137573242
257,insurance-5000,500,kmax,2,cw,True,3.0,2.0,max-rand,4,480,-69266.642,-13.415853673801562,0.017293400764465332
258,insurance-5000,500,kmax,2,cw,True,7.0,120.0,max-rand,4,480,-69266.642,-13.415853673801562,0.015535497665405271
259,insurance-5000,50,kmax,2,cw,True,3.0,10.0,max-rand,2,50,-70591.279,-13.786228033749536,0.014372940063476563
260,insurance-5000,50,kmax,2,cw,True,3.0,2.0,max-rand,3,50,-70398.308,-13.751089086720697,0.013081216812133789
261,insurance-5000,50,kmax,2,cw,True,7.0,2.0,max-rand,3,50,-70857.816,-13.86529328635741,0.01347506523132324
262,insurance-5000,500000,kmax,3,cw,True,3.0,120.0,max-rand,10,207360,-68248.057,-13.248294296439555,0.01658256530761719
263,insurance-5000,500,kmax,2,cw,True,7.0,2.0,max-rand,4,480,-69266.642,-13.415853673801562,0.014314222335815427
264,insurance-5000,50,kmax,2,cw,True,7.0,120.0,max-rand,3,50,-70857.816,-13.86529328635741,0.01248249053955078
265,insurance-5000,5000,kmax,2,cw,True,3.0,2.0,max-rand,5,1280,-68797.952,-13.33008713848008,0.016548736095428465
266,insurance-5000,5000,kmax,2,cw,True,7.0,10.0,max-rand,5,1280,-68797.952,-13.33008713848008,0.014710025787353516
267,insurance-5000,5000,kmax,2,cw,True,7.0,120.0,max-rand,5,1280,-68797.952,-13.33008713848008,0.01597144842147827
268,insurance-5000,50000,kmax,2,cw,True,3.0,10.0,max-rand,7,30720,-68620.371,-13.323555662923765,0.015561110973358154
269,insurance-5000,5000,kmax,2,cw,True,3.0,10.0,max-rand,5,1280,-68797.952,-13.33008713848008,0.014881129264831544
270,insurance-5000,500000,kmax,2,cw,True,3.0,10.0,max-rand,9,460800,-68224.847,-13.215194301260086,0.01379462718963623
271,insurance-5000,50,kmax,1,cw,True,7.0,10.0,max-rand,3,50,-70857.816,-13.86529328635741,0.011944735050201416
272,insurance-5000,50000,kmax,2,cw,True,7.0,10.0,max-rand,7,30720,-68620.371,-13.323555662923765,0.014221551418304444
273,insurance-5000,500000,kmax,2,cw,True,3.0,120.0,max-rand,9,460800,-68224.847,-13.215194301260086,0.015651695728302002
274,insurance-5000,50,kmax,1,cw,True,3.0,10.0,max-rand,2,50,-69668.88,-13.611658775767433,0.011890935897827148
275,insurance-5000,500,kmax,1,cw,True,7.0,2.0,max-rand,4,480,-69266.642,-13.415853673801562,0.015066468715667724
276,insurance-5000,50,kmax,1,cw,True,7.0,120.0,max-rand,3,50,-70857.816,-13.86529328635741,0.013110425472259522
277,insurance-5000,500000,kmax,2,cw,True,7.0,120.0,max-rand,9,460800,-68224.847,-13.215194301260086,0.01301297426223755
278,insurance-5000,50,kmax,1,cw,True,3.0,2.0,max-rand,2,50,-70616.616,-13.825939340444055,0.013471426963806153
279,insurance-5000,500000,kmax,2,cw,True,7.0,2.0,max-rand,9,460800,-68224.847,-13.215194301260086,0.01700960397720337
280,insurance-5000,50,kmax,1,cw,True,7.0,2.0,max-rand,3,50,-70857.816,-13.86529328635741,0.013247544765472411
281,insurance-5000,50,kmax,1,cw,True,3.0,120.0,max-rand,3,50,-69695.179,-13.622249567852284,0.01568922519683838
282,insurance-5000,500000,kmax,2,cw,True,3.0,2.0,max-rand,9,460800,-68224.847,-13.215194301260086,0.01603748559951782
283,insurance-5000,5000,kmax,2,cw,True,3.0,120.0,max-rand,5,1280,-68797.952,-13.33008713848008,0.01563615322113037
284,insurance-5000,50000,kmax,2,cw,True,3.0,120.0,max-rand,7,30720,-68620.371,-13.323555662923765,0.016508023738861084
285,insurance-5000,50000,kmax,2,cw,True,3.0,2.0,max-rand,7,30720,-68620.371,-13.323555662923765,0.016037583351135254
286,insurance-5000,500000,kmax,2,cw,True,7.0,10.0,max-rand,9,460800,-68224.847,-13.215194301260086,0.016116738319396973
287,insurance-5000,50000,kmax,2,cw,True,7.0,120.0,max-rand,7,30720,-68620.371,-13.323555662923765,0.01666858196258545
288,insurance-5000,50000,kmax,2,cw,True,7.0,2.0,max-rand,7,30720,-68620.371,-13.323555662923765,0.017337605953216553
289,insurance-5000,5000,kmax,1,cw,True,3.0,10.0,max-rand,5,1280,-68962.907,-13.384569490770016,0.01520793914794922
290,insurance-5000,500,kmax,1,cw,True,7.0,120.0,max-rand,4,480,-69266.642,-13.415853673801562,0.012929959297180176
291,insurance-5000,50000,kmax,1,cw,True,7.0,120.0,max-rand,7,38400,-68453.215,-13.257467633964565,0.015652711391448974
292,insurance-5000,50000,kmax,1,cw,True,3.0,120.0,max-rand,7,38400,-68453.215,-13.257467633964565,0.015587038993835447
293,insurance-5000,50000,kmax,1,cw,True,7.0,2.0,max-rand,7,38400,-68453.215,-13.257467633964565,0.03417040109634399
294,insurance-5000,500,kmax,1,cw,True,3.0,10.0,max-rand,4,480,-69266.642,-13.415853673801562,0.014883174896240234
295,insurance-5000,500,kmax,1,cw,True,3.0,120.0,max-rand,4,480,-69266.642,-13.415853673801562,0.016583266258239745
296,insurance-5000,5000,kmax,1,cw,True,7.0,2.0,max-rand,5,1280,-68962.907,-13.384569490770016,0.015241382122039794
297,insurance-5000,5000,kmax,1,cw,True,3.0,2.0,max-rand,5,1280,-68962.907,-13.384569490770016,0.01361680269241333
298,insurance-5000,5000,kmax,1,cw,True,3.0,120.0,max-rand,5,1280,-68962.907,-13.384569490770016,0.034772779941558835
299,insurance-5000,5000,kmax,1,cw,True,7.0,10.0,max-rand,5,1280,-68962.907,-13.384569490770016,0.014496984481811524
300,insurance-5000,500,kmax,1,cw,True,7.0,10.0,max-rand,4,480,-69266.642,-13.415853673801562,0.016309010982513427
301,insurance-5000,50000,kmax,1,cw,True,3.0,2.0,max-rand,7,38400,-68453.215,-13.257467633964565,0.018100075721740723
302,insurance-5000,50000,kmax,1,cw,True,3.0,10.0,max-rand,7,38400,-68453.215,-13.257467633964565,0.030286214351654052
303,insurance-5000,50000,kmax,1,cw,True,7.0,10.0,max-rand,7,38400,-68453.215,-13.257467633964565,0.025627186298370363
304,insurance-5000,500,kmax,1,cw,True,3.0,2.0,max-rand,4,480,-69266.642,-13.415853673801562,0.014563512802124024
305,insurance-5000,5000,kmax,1,cw,True,7.0,120.0,max-rand,5,1280,-68962.907,-13.384569490770016,0.01334134340286255
306,insurance-5000,500000,kmax,1,cw,True,7.0,10.0,max-rand,9,307200,-68248.564,-13.252102263929345,0.01693117618560791
307,insurance-5000,500000,kmax,1,cw,True,3.0,2.0,max-rand,9,307200,-68248.564,-13.252102263929345,0.01755403518676758
308,insurance-5000,500000,kmax,1,cw,True,7.0,2.0,max-rand,9,307200,-68248.564,-13.252102263929345,0.01603135347366333
309,insurance-5000,500000,kmax,1,cw,True,7.0,120.0,max-rand,9,307200,-68248.564,-13.252102263929345,0.015824296474456788
310,insurance-5000,50,kmax,5,tw,True,3.0,120.0,max-rand,6,9600,-68224.323,-13.209054754014804,0.02052275896072388
311,insurance-5000,50000,kmax,5,tw,True,7.0,2.0,max-rand,6,9600,-68053.141,-13.171643550104314,0.017321269512176513
312,insurance-5000,5000,kmax,5,tw,True,7.0,10.0,max-rand,5,1200,-72127.659,-14.06772140384268,0.012563254833221436
313,insurance-5000,50000,kmax,5,tw,True,7.0,10.0,max-rand,6,9600,-68053.141,-13.171643550104314,0.02239250183105469
314,insurance-5000,5000,kmax,5,tw,True,3.0,120.0,max-rand,6,3840,-71473.096,-13.883132850777386,0.01291257381439209
315,insurance-5000,500,kmax,5,tw,True,3.0,2.0,max-rand,3,192,-71580.618,-13.91376400125486,0.014751598834991456
316,insurance-5000,5000,kmax,5,tw,True,3.0,2.0,max-rand,6,3840,-73551.596,-14.327925165158526,0.012833454608917235
317,insurance-5000,500,kmax,5,tw,True,7.0,10.0,max-rand,4,400,-73704.003,-14.34816788400586,0.012414472103118896
318,insurance-5000,5000,kmax,5,tw,True,7.0,2.0,max-rand,6,3840,-73551.596,-14.327925165158526,0.017441766262054445
319,insurance-5000,500000,kmax,1,cw,True,3.0,120.0,max-rand,9,307200,-68248.564,-13.252102263929345,0.01552131175994873
320,insurance-5000,50000,kmax,5,tw,True,7.0,120.0,max-rand,6,9600,-68053.141,-13.171643550104314,0.02099920988082886
321,insurance-5000,5000,kmax,5,tw,True,7.0,120.0,max-rand,6,3840,-71473.096,-13.883132850777386,0.015615875720977784
322,insurance-5000,50,kmax,5,tw,True,3.0,10.0,max-rand,6,9600,-68224.323,-13.209054754014804,0.01924471139907837
323,insurance-5000,500,kmax,5,tw,True,7.0,120.0,max-rand,4,400,-73704.003,-14.34816788400586,0.01393094778060913
324,insurance-5000,500000,kmax,1,cw,True,3.0,10.0,max-rand,9,307200,-68248.564,-13.252102263929345,0.01501180648803711
325,insurance-5000,500,kmax,5,tw,True,3.0,10.0,max-rand,4,400,-71035.208,-13.85696924565567,0.014448916912078858
326,insurance-5000,5000,kmax,5,tw,True,3.0,10.0,max-rand,5,1200,-72127.659,-14.06772140384268,0.015627827644348145
327,insurance-5000,500,kmax,5,tw,True,7.0,2.0,max-rand,4,400,-73704.003,-14.34816788400586,0.01633791208267212
328,insurance-5000,50,kmax,5,tw,True,3.0,2.0,max-rand,6,9600,-68224.323,-13.209054754014804,0.022583065032958986
329,insurance-5000,500,kmax,5,tw,True,3.0,120.0,max-rand,4,320,-72153.616,-13.997320630078464,0.01630711555480957
330,insurance-5000,500000,kmax,5,tw,True,7.0,120.0,max-rand,6,9600,-68053.141,-13.171643550104314,0.02109551668167114
331,insurance-5000,500,kmax,3,tw,True,3.0,120.0,max-rand,3,240,-70406.75,-13.684288408393806,0.0145531964302063
332,insurance-5000,50000,kmax,5,tw,True,3.0,2.0,max-rand,6,9600,-68053.141,-13.171643550104314,0.02075059413909912
333,insurance-5000,500000,kmax,5,tw,True,3.0,10.0,max-rand,6,9600,-68053.141,-13.171643550104314,0.02038545370101929
334,insurance-5000,500,kmax,3,tw,True,3.0,10.0,max-rand,4,240,-71194.311,-13.937850347029528,0.0145192813873291
335,insurance-5000,500,kmax,3,tw,True,7.0,120.0,max-rand,4,400,-73704.003,-14.34816788400586,0.014584825038909913
336,insurance-5000,50,kmax,3,tw,True,3.0,10.0,max-rand,6,9600,-68224.323,-13.209054754014804,0.019547288417816163
337,insurance-5000,500,kmax,3,tw,True,7.0,2.0,max-rand,4,400,-73704.003,-14.34816788400586,0.01509817361831665
338,insurance-5000,500,kmax,3,tw,True,3.0,2.0,max-rand,4,480,-70265.775,-13.640245036273155,0.016896865367889403
339,insurance-5000,500000,kmax,5,tw,True,3.0,2.0,max-rand,6,9600,-68053.141,-13.171643550104314,0.02102147102355957
340,insurance-5000,50,kmax,3,tw,True,3.0,2.0,max-rand,6,9600,-68224.323,-13.209054754014804,0.01905349731445313
341,insurance-5000,50000,kmax,5,tw,True,3.0,10.0,max-rand,6,9600,-68053.141,-13.171643550104314,0.02235146760940552
342,insurance-5000,500,kmax,3,tw,True,7.0,10.0,max-rand,4,400,-73704.003,-14.34816788400586,0.014437904357910156
343,insurance-5000,50,kmax,3,tw,True,3.0,120.0,max-rand,6,9600,-68224.323,-13.209054754014804,0.02024440050125122
344,insurance-5000,500000,kmax,5,tw,True,7.0,10.0,max-rand,6,9600,-68053.141,-13.171643550104314,0.02160120487213135
345,insurance-5000,500000,kmax,5,tw,True,3.0,120.0,max-rand,6,9600,-68053.141,-13.171643550104314,0.019333159923553465
346,insurance-5000,50000,kmax,5,tw,True,3.0,120.0,max-rand,6,9600,-68053.141,-13.171643550104314,0.022738957405090333
347,insurance-5000,500000,kmax,5,tw,True,7.0,2.0,max-rand,6,9600,-68053.141,-13.171643550104314,0.021962375640869145
348,insurance-5000,5000,kmax,3,tw,True,3.0,10.0,max-rand,6,2400,-70839.701,-13.765640205020336,0.016591010093688966
349,insurance-5000,5000,kmax,3,tw,True,3.0,120.0,max-rand,6,2400,-70839.701,-13.765640205020336,0.017176115512847902
350,insurance-5000,5000,kmax,3,tw,True,7.0,2.0,max-rand,6,3840,-73551.596,-14.327925165158526,0.016084864139556884
351,insurance-5000,5000,kmax,3,tw,True,3.0,2.0,max-rand,6,3840,-73551.596,-14.327925165158526,0.0151283597946167
352,insurance-5000,5000,kmax,3,tw,True,7.0,120.0,max-rand,6,2400,-70839.701,-13.765640205020336,0.017456958293914793
353,insurance-5000,5000,kmax,3,tw,True,7.0,10.0,max-rand,6,2400,-70839.701,-13.765640205020336,0.015284013748168946
354,insurance-5000,50000,kmax,3,tw,True,7.0,120.0,max-rand,6,9600,-68053.141,-13.171643550104314,0.020222513675689696
355,insurance-5000,500000,kmax,3,tw,True,7.0,2.0,max-rand,6,9600,-68053.141,-13.171643550104314,0.02116234302520752
356,insurance-5000,50000,kmax,3,tw,True,7.0,2.0,max-rand,6,9600,-68053.141,-13.171643550104314,0.020853657722473145
357,insurance-5000,50000,kmax,3,tw,True,7.0,10.0,max-rand,6,9600,-68053.141,-13.171643550104314,0.02354785680770874
358,insurance-5000,50000,kmax,3,tw,True,3.0,2.0,max-rand,6,9600,-68053.141,-13.171643550104314,0.020703237056732177
359,insurance-5000,500000,kmax,3,tw,True,3.0,2.0,max-rand,6,9600,-68053.141,-13.171643550104314,0.022811288833618163
360,insurance-5000,500000,kmax,3,tw,True,7.0,10.0,max-rand,6,9600,-68053.141,-13.171643550104314,0.02001387357711792
361,insurance-5000,50000,kmax,3,tw,True,3.0,120.0,max-rand,6,9600,-68053.141,-13.171643550104314,0.02261600971221924
362,insurance-5000,50000,kmax,3,tw,True,3.0,10.0,max-rand,6,9600,-68053.141,-13.171643550104314,0.0216100549697876
363,insurance-5000,500000,kmax,3,tw,True,3.0,120.0,max-rand,6,9600,-68053.141,-13.171643550104314,0.02764392852783203
364,insurance-5000,500000,kmax,3,tw,True,7.0,120.0,max-rand,6,9600,-68053.141,-13.171643550104314,0.021966052055358887
365,insurance-5000,50,kmax,1,tw,True,3.0,2.0,max-rand,6,9600,-68224.323,-13.209054754014804,0.021868627071380615
366,insurance-5000,500,kmax,1,tw,True,7.0,2.0,max-rand,4,400,-73704.003,-14.34816788400586,0.014640731811523438
367,insurance-5000,500,kmax,1,tw,True,3.0,2.0,max-rand,4,480,-70265.775,-13.640245036273155,0.016272616386413575
368,insurance-5000,500,kmax,1,tw,True,7.0,120.0,max-rand,4,400,-73704.003,-14.34816788400586,0.014756951332092283
369,insurance-5000,50,kmax,1,tw,True,3.0,10.0,max-rand,6,9600,-68224.323,-13.209054754014804,0.0222155499458313
370,insurance-5000,500000,kmax,3,tw,True,3.0,10.0,max-rand,6,9600,-68053.141,-13.171643550104314,0.02096516132354736
371,insurance-5000,500,kmax,1,tw,True,3.0,10.0,max-rand,4,384,-71749.042,-14.02418225145924,0.016365768909454344
372,insurance-5000,500,kmax,1,tw,True,3.0,120.0,max-rand,3,128,-69993.856,-13.593434930730872,0.015657641887664796
373,insurance-5000,50,kmax,1,tw,True,3.0,120.0,max-rand,6,9600,-68224.323,-13.209054754014804,0.02182142496109009
374,insurance-5000,500,kmax,1,tw,True,7.0,10.0,max-rand,4,400,-73704.003,-14.34816788400586,0.01567337989807129
375,insurance-5000,50000,kmax,1,tw,True,7.0,2.0,max-rand,6,9600,-68053.141,-13.171643550104314,0.02323023319244385
376,insurance-5000,5000,kmax,1,tw,True,7.0,120.0,max-rand,5,1280,-71858.567,-13.981857487750982,0.01674653768539429
377,insurance-5000,5000,kmax,1,tw,True,7.0,2.0,max-rand,6,3840,-73551.596,-14.327925165158526,0.016845557689666748
378,insurance-5000,50000,kmax,1,tw,True,7.0,10.0,max-rand,6,9600,-68053.141,-13.171643550104314,0.021816515922546388
379,insurance-5000,5000,kmax,1,tw,True,3.0,120.0,max-rand,5,1280,-71858.567,-13.981857487750982,0.017335078716278075
380,insurance-5000,5000,kmax,1,tw,True,7.0,10.0,max-rand,5,1280,-71858.567,-13.981857487750982,0.017281441688537597
381,insurance-5000,50000,kmax,1,tw,True,3.0,120.0,max-rand,6,9600,-68053.141,-13.171643550104314,0.023814563751220704
382,insurance-5000,50000,kmax,1,tw,True,3.0,2.0,max-rand,6,9600,-68053.141,-13.171643550104314,0.018512611389160157
383,insurance-5000,50000,kmax,1,tw,True,3.0,10.0,max-rand,6,9600,-68053.141,-13.171643550104314,0.022752232551574707
384,insurance-5000,5000,kmax,1,tw,True,3.0,2.0,max-rand,6,3840,-73551.596,-14.327925165158526,0.017059831619262694
385,insurance-5000,5000,kmax,1,tw,True,3.0,10.0,max-rand,5,1280,-71858.567,-13.981857487750982,0.014335205554962158
386,insurance-5000,50000,kmax,1,tw,True,7.0,120.0,max-rand,6,9600,-68053.141,-13.171643550104314,0.019953334331512453
387,insurance-5000,500000,kmax,1,tw,True,3.0,120.0,max-rand,6,9600,-68053.141,-13.171643550104314,0.022976887226104737
388,insurance-5000,500000,kmax,1,tw,True,7.0,120.0,max-rand,6,9600,-68053.141,-13.171643550104314,0.01638960838317871
389,insurance-5000,500000,kmax,1,tw,True,3.0,10.0,max-rand,6,9600,-68053.141,-13.171643550104314,0.022251811027526856
390,insurance-5000,50,kg,5,tw,True,3.0,120.0,max-rand,10,921600,-68053.141,-13.171643550104314,0.07847975492477417
391,insurance-5000,5000,kg,5,tw,True,7.0,2.0,max-rand,4,768,-71851.95,-13.965514456984092,0.015105860233306885
392,insurance-5000,500000,kmax,1,tw,True,7.0,2.0,max-rand,6,9600,-68053.141,-13.171643550104314,0.023944182395935057
393,insurance-5000,500000,kmax,1,tw,True,7.0,10.0,max-rand,6,9600,-68053.141,-13.171643550104314,0.020039470195770265
394,insurance-5000,5000,kg,5,tw,True,7.0,10.0,max-rand,5,2304,-73445.389,-14.378002534276352,0.01497148275375366
395,insurance-5000,500000,kmax,1,tw,True,3.0,2.0,max-rand,6,9600,-68053.141,-13.171643550104314,0.022801413536071777
396,insurance-5000,5000,kg,5,tw,True,7.0,120.0,max-rand,5,2400,-71594.0,-13.89554865303135,0.016355822086334227
397,insurance-5000,50,kg,5,tw,True,3.0,10.0,max-rand,10,921600,-68053.141,-13.171643550104314,0.07142885208129883
398,insurance-5000,50,kg,5,tw,True,3.0,2.0,max-rand,10,921600,-68053.141,-13.171643550104314,0.05475988626480102
399,insurance-5000,5000,kg,5,tw,True,3.0,2.0,max-rand,5,2560,-72954.03,-14.17121200254181,0.014430205821990966
400,insurance-5000,500,kg,2,tw,True,3.0,2.0,max-rand,4,400,-69417.573,-13.517482802912529,0.013485493659973143
