index,instance,numcons,conseed,blipseed,score,ts
604,munin1,10,1,2,-269340.738,11.1
605,munin1,10,1,2,-268761.8316,26.7
606,munin1,10,1,2,-267461.7037,39.3
607,munin1,10,1,2,-266826.9584,40.7
608,munin1,10,1,2,-264476.6103,272.0
609,munin1,10,1,2,-264000.8585,723.9
610,munin1,10,1,2,-262183.4814,3370.7
611,munin2,50,2,3,-961635.7666,3.0
612,munin2,50,2,3,-961482.0723,10.6
613,munin2,50,2,3,-960101.5732,47.0
614,mildew,5,2,1,-289685.6929,0.1
615,mildew,5,2,1,-283045.4797,0.1
616,mildew,5,2,1,-279610.3335,0.1
617,mildew,5,2,1,-278019.9505,0.1
618,mildew,5,2,1,-277408.2898,0.1
619,mildew,5,2,1,-274882.7707,0.3
620,mildew,5,2,1,-274782.2143,2.2
621,mildew,5,2,1,-274372.4364,2.4
622,link,25,2,1,-1712793.1062,2.2
623,link,25,2,1,-1692737.0711,3.5
624,munin4,25,3,3,-1085833.1338,1.8
625,win95pts,50,2,3,-84415.3104,0.3
626,win95pts,50,2,3,-81307.8569,0.4
627,win95pts,50,2,3,-81303.6053,0.5
628,munin2,75,2,1,-984090.3405,3.2
629,munin1,10,3,3,-286046.4859,0.3
630,munin1,10,3,3,-286001.4592,0.4
631,munin1,10,3,3,-282385.0868,0.5
632,munin1,10,3,3,-279227.7877,0.8
633,munin1,10,3,3,-273995.3783,7.1
634,munin1,10,3,3,-273835.4533,10.1
635,munin1,10,3,3,-273750.0157,92.6
636,munin1,10,3,3,-272785.0146,103.7
637,munin1,10,3,3,-272431.8463,176.4
638,munin1,10,3,3,-272283.919,265.2
639,munin1,10,3,3,-269395.2257,291.2
640,munin1,10,3,3,-269205.6666,485.7
641,munin1,10,3,3,-269008.7774,540.5
642,munin1,10,3,3,-267354.7279,1219.7
643,hailfinder,25,2,1,-309273.9972,0.2
644,hailfinder,25,2,1,-308430.9491,0.2
645,hailfinder,25,2,1,-308393.488,0.2
646,hailfinder,25,2,1,-307722.0291,0.3
647,hailfinder,25,2,1,-307500.191,0.4
648,hailfinder,25,2,1,-307438.962,43.2
649,andes,25,2,3,-528752.4051,0.9
650,andes,25,2,3,-526677.7026,1.2
651,andes,25,2,3,-524315.592,3.1
652,munin3,25,3,1,-958265.092,3.8
653,munin3,25,3,1,-953612.0919,8.1
654,munin3,25,3,1,-952258.5205,30.4
655,munin3,25,3,1,-948926.7958,87.1
656,link,75,2,3,-1718285.726,1.3
657,link,75,2,3,-1715277.1313,3.6
658,hailfinder,25,1,3,-297294.9434,0.2
659,hailfinder,25,1,3,-286447.2114,0.2
660,hailfinder,25,1,3,-285996.0051,0.6
661,hailfinder,25,1,3,-285568.4665,0.7
662,hailfinder,25,1,3,-284069.5062,2.3
663,hailfinder,25,1,3,-282725.9524,2.4
664,hailfinder,25,1,3,-282361.2273,73.1
665,hailfinder,25,1,3,-282324.6541,493.0
666,diabetes,25,2,1,-2525485.7092,0.5
667,diabetes,25,2,1,-2479110.5029,1.2
668,diabetes,25,2,1,-2476872.9999,21.9
669,pigs,25,1,2,-1916736.0004,0.8
670,pigs,25,1,2,-1911144.161,375.2
671,pigs,25,1,2,-1903752.4615,2011.4
672,pigs,25,1,2,-1900335.2263,2154.2
673,pigs,50,2,1,-1953888.8058,1.5
674,pigs,50,2,1,-1951866.3172,7.5
675,pigs,50,2,1,-1951781.5771,8.3
676,pigs,50,2,1,-1951780.3422,93.7
677,pigs,50,2,1,-1943155.3223,179.3
678,pigs,50,2,1,-1938575.3133,334.4
679,pigs,50,2,1,-1938246.9996,1715.8
680,pathfinder,50,2,1,-257714.2003,0.3
681,pathfinder,50,2,1,-254781.3606,0.4
682,pathfinder,50,2,1,-251932.5406,1.5
683,pathfinder,50,2,1,-251035.087,26.5
684,pathfinder,50,2,1,-250695.3606,57.8
685,pathfinder,50,2,1,-250669.4314,508.0
686,pathfinder,50,2,1,-249425.7474,559.1
687,cancer,10,1,2,-10582.7359,0.1
688,munin,50,3,2,-1132615.1539,1.0
689,munin,50,3,2,-1129355.0991,1.5
690,munin,50,3,2,-1127164.3599,1.8
691,munin,50,3,2,-1124617.3743,3.8
692,munin,50,3,2,-1124347.5471,5.5
693,munin,50,3,2,-1123997.254,7.4
694,munin,50,3,2,-1120468.7288,19.5
695,diabetes,10,3,3,-2419211.1867,0.3
696,diabetes,10,3,3,-2414704.1031,0.5
697,diabetes,10,3,3,-2388973.3415,1.0
698,diabetes,10,3,3,-2388243.4665,580.3
699,diabetes,10,3,3,-2383354.2596,1022.2
700,diabetes,10,3,3,-2370912.1852,1162.3
701,diabetes,10,3,3,-2349864.3022,1782.4
702,munin4,75,2,2,-1159663.4957,2.1
703,munin4,75,2,2,-1156222.0843,3.0
704,munin4,75,2,2,-1151740.35,4.5
705,munin4,75,2,2,-1146900.6718,60.5
706,mildew,5,1,1,-286135.3608,0.1
707,mildew,5,1,1,-278217.7207,0.1
708,mildew,5,1,1,-277641.8423,0.2
709,mildew,5,1,1,-277076.9832,0.2
710,mildew,5,1,1,-276340.2875,0.3
711,mildew,5,1,1,-275820.4788,2.4
712,mildew,5,1,1,-275656.0383,21.1
713,mildew,5,1,1,-274814.7322,34.8
714,mildew,5,1,1,-274798.3152,384.6
715,mildew,5,1,1,-274057.8923,388.5
716,mildew,5,1,1,-274044.5333,1460.6
717,asia,5,1,1,-12940.3779,0.1
718,asia,5,1,1,-11548.2506,0.1
719,munin4,50,2,2,-1129714.7392,1.8
720,barley,5,2,1,-337176.9608,0.1
721,barley,5,2,1,-327314.7815,0.2
722,barley,5,2,1,-326783.0245,0.9
723,barley,5,2,1,-323595.9201,1.3
724,barley,5,2,1,-323314.5061,1.7
725,barley,5,2,1,-322310.7355,2.5
726,barley,5,2,1,-319045.9694,4.5
727,barley,5,2,1,-318633.3931,15.1
728,barley,5,2,1,-318063.3635,29.1
729,barley,5,2,1,-318028.8031,237.3
730,barley,5,2,1,-317581.8545,330.1
731,barley,5,2,1,-316915.4471,359.7
732,barley,5,2,1,-316790.9916,450.0
733,barley,5,2,1,-316628.7977,549.1
734,barley,5,2,1,-316572.7247,695.0
735,barley,5,2,1,-316223.2146,1317.5
736,barley,5,2,1,-314221.4305,1486.1
737,insurance,10,2,1,-83091.1929,0.2
738,insurance,10,2,1,-80008.8275,0.2
739,insurance,10,2,1,-79965.9842,0.2
740,insurance,10,2,1,-79930.3933,0.4
741,insurance,10,2,1,-79925.9383,1.1
742,insurance,10,2,1,-79917.8107,1.1
743,insurance,10,2,1,-79313.9089,3.2
744,munin4,50,1,2,-1115150.8587,1.9
745,cancer,5,2,3,-10582.7359,0.1
746,pathfinder,25,1,2,-197723.9972,0.2
747,pathfinder,25,1,2,-197420.3991,0.2
748,pathfinder,25,1,2,-194603.9523,1.3
749,pathfinder,25,1,2,-193166.6681,5.8
750,pathfinder,25,1,2,-190228.649,11.8
751,pathfinder,25,1,2,-190043.6155,220.0
752,pathfinder,25,1,2,-189961.417,853.6
753,pathfinder,25,1,2,-189882.0967,1108.0
754,pathfinder,25,1,2,-189763.7564,2091.6
755,pathfinder,25,1,2,-189010.1261,2450.3
756,pathfinder,25,1,2,-188114.101,2552.8
757,alarm,10,2,1,-75574.1943,0.2
758,alarm,10,2,1,-72817.8161,0.3
759,alarm,10,2,1,-70377.8653,0.5
760,alarm,10,2,1,-69818.4221,2.5
761,alarm,10,2,1,-69114.5622,3.3
762,alarm,10,2,1,-69092.0002,21.9
763,alarm,10,2,1,-68497.8622,44.9
764,alarm,10,2,1,-68282.8672,328.8
765,alarm,10,2,1,-68239.841,451.3
766,alarm,10,2,1,-67664.5077,702.9
767,alarm,10,2,1,-67601.9162,793.4
768,alarm,10,2,1,-67600.9634,1858.1
769,alarm,10,2,1,-67505.2696,2133.9
770,munin3,25,1,1,-958746.2589,1.4
771,barley,10,1,2,-358063.6742,0.2
772,barley,10,1,2,-350268.6583,0.2
773,barley,10,1,2,-346111.3728,0.2
774,barley,10,1,2,-343982.6261,0.3
775,barley,10,1,2,-340800.1799,0.5
776,barley,10,1,2,-340698.2182,3.6
777,barley,10,1,2,-340095.634,12.5
778,barley,10,1,2,-339867.4726,15.0
779,barley,10,1,2,-338526.2514,15.1
780,barley,10,1,2,-336718.599,40.7
781,barley,10,1,2,-334809.5044,296.3
782,barley,10,1,2,-334755.1227,1982.3
783,barley,10,1,2,-334681.7864,2999.2
784,earthquake,5,1,2,-2478.6105,0.1
785,hailfinder,50,2,1,-305183.7153,0.2
786,hailfinder,50,2,1,-303218.6567,0.2
787,hailfinder,50,2,1,-301113.6772,0.3
788,hailfinder,50,2,1,-301061.7299,3.4
789,hailfinder,50,2,1,-301057.6361,151.3
790,hailfinder,50,2,1,-301056.8007,154.0
791,hailfinder,50,2,1,-301056.6325,212.5
792,hailfinder,10,2,1,-280198.2752,0.2
793,hailfinder,10,2,1,-274456.0546,1.3
794,hailfinder,10,2,1,-272708.2654,2.2
795,hailfinder,10,2,1,-268233.2258,2.6
796,hailfinder,10,2,1,-267891.6533,55.1
797,hailfinder,10,2,1,-267797.9727,3064.9
798,hailfinder,10,2,1,-267658.2752,3316.1
799,munin3,75,1,3,-990122.5663,3.4
800,hepar2,10,2,2,-168496.0627,0.2
801,hepar2,10,2,2,-167742.1202,0.3
802,hepar2,10,2,2,-166356.5797,0.3
803,hepar2,10,2,2,-165968.5613,2.1
804,hepar2,10,2,2,-165894.69,4.6
805,hepar2,10,2,2,-165756.7103,21.2
806,pigs,25,3,1,-1932851.1211,1.8
807,pigs,25,3,1,-1929242.6278,3.6
808,pigs,25,3,1,-1926173.5149,26.6
809,pigs,25,3,1,-1921667.2535,60.9
810,pigs,25,3,1,-1921091.0908,522.6
811,pigs,25,3,1,-1915557.5553,1289.2
812,water,5,2,3,-74399.9623,0.1
813,water,5,2,3,-72922.1954,0.1
814,water,5,2,3,-72770.9641,0.3
815,water,5,2,3,-72763.0739,0.8
816,water,5,2,3,-72763.0659,1.0
817,water,5,2,3,-72763.0658,1.0
818,water,5,2,3,-72617.9348,1.2
819,water,5,2,3,-71830.0526,1.8
820,water,5,2,3,-71608.953,2.4
821,water,5,2,3,-71482.7527,13.3
822,water,5,2,3,-71469.6035,81.0
823,water,5,2,3,-71463.8219,110.2
824,pathfinder,25,2,3,-199707.8041,0.2
825,pathfinder,25,2,3,-191951.5369,0.6
826,pathfinder,25,2,3,-189710.3072,2.5
827,pathfinder,25,2,3,-189564.7671,105.3
828,pathfinder,25,2,3,-188992.4815,491.3
829,pathfinder,25,2,3,-188380.123,1236.8
830,pathfinder,25,2,3,-187559.8251,2826.2
831,insurance,10,2,2,-83091.1929,0.2
832,insurance,10,2,2,-79965.9842,0.2
833,insurance,10,2,2,-79925.9383,1.1
834,insurance,10,2,2,-79917.8107,1.4
835,insurance,10,2,2,-79545.1253,14.7
836,water,5,2,1,-72991.0886,0.1
837,water,5,2,1,-72734.4933,0.2
838,water,5,2,1,-72734.4932,0.2
839,water,5,2,1,-71696.8648,0.4
840,water,5,2,1,-71608.953,0.7
841,water,5,2,1,-71531.9002,6.7
842,water,5,2,1,-71463.8219,15.9
843,water,5,2,1,-71352.8657,123.9
844,water,5,2,1,-71243.6654,160.2
845,andes,10,2,2,-518452.5849,0.9
846,andes,10,2,2,-515209.63,1.2
847,andes,10,2,2,-513968.2578,1.5
848,andes,10,2,2,-513153.0587,2.4
849,andes,10,2,2,-511726.7566,6.6
850,andes,10,2,2,-510017.4536,11.5
851,pathfinder,10,1,1,-179518.7721,0.3
852,pathfinder,10,1,1,-176589.0931,0.3
853,pathfinder,10,1,1,-176546.6376,1.3
854,pathfinder,10,1,1,-175866.2309,4.7
855,pathfinder,10,1,1,-175477.2427,51.5
856,pathfinder,10,1,1,-174279.5928,110.1
857,pathfinder,10,1,1,-173939.709,131.7
858,pathfinder,10,1,1,-173579.5275,642.2
859,pathfinder,10,1,1,-173126.6002,712.2
860,pathfinder,10,1,1,-172950.3443,1400.2
861,pathfinder,10,1,1,-172574.5424,1705.1
862,pathfinder,10,1,1,-171840.7798,3172.6
863,munin4,25,1,2,-1103680.5682,1.6
864,munin1,50,1,1,-385821.5475,0.3
865,munin1,50,1,1,-382926.1651,0.6
866,munin1,50,1,1,-382577.0269,0.8
867,munin1,50,1,1,-373088.1494,1.1
868,munin1,50,1,1,-369051.5612,2309.8
869,earthquake,5,3,1,-2478.6105,0.1
870,munin2,50,1,2,-971372.1873,1.9
871,munin2,50,1,2,-970476.6856,17.8
872,munin2,50,1,2,-965944.3927,47.3
873,barley,10,2,1,-347527.0468,0.2
874,barley,10,2,1,-346541.8191,0.3
875,barley,10,2,1,-345082.513,0.3
876,barley,10,2,1,-344078.8343,0.3
877,barley,10,2,1,-338973.4453,0.4
878,barley,10,2,1,-337650.9713,4.5
879,barley,10,2,1,-337139.9602,102.0
880,barley,10,2,1,-335985.6875,162.6
881,barley,10,2,1,-335675.4774,333.0
882,barley,10,2,1,-335012.6559,378.7
883,barley,10,2,1,-334738.0624,864.3
884,barley,10,2,1,-333183.1176,868.4
885,barley,10,2,1,-333102.6142,2727.6
886,hailfinder,50,3,2,-316044.8868,0.2
887,hailfinder,50,3,2,-315226.6876,0.2
888,hailfinder,50,3,2,-315181.3017,0.3
889,hailfinder,50,3,2,-312723.0998,0.5
890,hailfinder,50,3,2,-312591.0973,0.6
891,hailfinder,50,3,2,-312328.1231,1.0
892,hailfinder,50,3,2,-309292.2081,3.4
893,hailfinder,50,3,2,-305398.6568,3.5
894,hailfinder,50,3,2,-304923.3464,189.7
895,water,10,1,1,-75223.0344,0.1
896,water,10,1,1,-75070.0131,3.1
897,water,10,1,1,-74709.8641,7.3
898,water,10,1,1,-74556.8428,64.3
899,munin,75,2,3,-1175712.2034,1.1
900,sachs,10,3,2,-36952.1907,0.1
901,munin2,50,3,1,-962936.8326,2.7
902,munin2,50,3,1,-962367.3489,7.8
903,munin2,50,3,1,-961020.0551,20.9
904,munin2,50,3,1,-960971.2993,27.7
905,munin2,50,3,1,-960766.8322,45.8
906,munin2,50,3,1,-958640.9433,74.8
907,munin2,50,3,1,-958623.8468,1119.5
908,insurance,5,3,1,-76063.3969,0.1
909,insurance,5,3,1,-75046.6078,0.2
910,insurance,5,3,1,-73619.7892,0.2
911,insurance,5,3,1,-73093.6779,0.2
912,insurance,5,3,1,-72409.5348,0.4
913,insurance,5,3,1,-72058.6285,0.6
914,insurance,5,3,1,-71725.3172,0.7
915,insurance,5,3,1,-71699.483,0.8
916,insurance,5,3,1,-71423.3045,1.0
917,insurance,5,3,1,-71154.8505,1.1
918,insurance,5,3,1,-70496.5033,1.1
919,insurance,5,3,1,-70422.0668,2.8
920,insurance,5,3,1,-70397.877,20.3
921,insurance,5,3,1,-70275.4917,22.7
922,insurance,5,3,1,-70216.6601,40.9
923,insurance,5,3,1,-70197.2158,92.5
924,insurance,5,3,1,-70125.6297,114.8
925,insurance,5,3,1,-70072.42,156.1
926,pathfinder,10,2,1,-179148.223,0.3
927,pathfinder,10,2,1,-178920.3002,0.3
928,pathfinder,10,2,1,-177809.9588,0.5
929,pathfinder,10,2,1,-174518.63,0.8
930,pathfinder,10,2,1,-172558.753,5.6
931,pathfinder,10,2,1,-171608.4068,14.3
932,pathfinder,10,2,1,-171582.8668,15.0
933,pathfinder,10,2,1,-169262.9804,29.2
934,pathfinder,10,2,1,-169216.5796,223.9
935,pathfinder,10,2,1,-168760.8901,404.0
936,pathfinder,10,2,1,-168515.6329,610.4
937,pathfinder,10,2,1,-168396.7119,939.1
938,pathfinder,10,2,1,-167723.3471,3069.8
939,andes,10,1,1,-518359.1857,0.5
940,andes,10,1,1,-515876.0315,0.8
941,andes,10,1,1,-514613.815,1.0
942,andes,10,1,1,-512276.8791,5.4
943,andes,10,1,1,-511640.9152,10.6
944,andes,10,1,1,-507795.15,29.0
945,diabetes,50,2,1,-2613249.8572,0.5
946,diabetes,50,2,1,-2604841.9094,1.0
947,diabetes,50,2,1,-2602879.6689,23.9
948,diabetes,50,2,1,-2599594.835,27.1
949,diabetes,50,2,1,-2589654.5718,3417.6
950,hepar2,50,1,2,-171145.9094,0.2
951,hepar2,50,1,2,-171096.6821,0.3
952,hepar2,50,1,2,-170790.9671,0.4
953,hepar2,50,1,2,-170734.9244,1.1
954,hepar2,50,1,2,-170592.3109,1.4
955,hepar2,50,1,2,-170581.1215,4.0
956,hepar2,50,1,2,-170479.5141,6.8
957,hepar2,50,1,2,-170410.7783,16.8
958,hepar2,50,1,2,-170410.2214,22.9
959,hepar2,50,1,2,-170407.3514,215.2
960,hepar2,50,1,2,-170406.7945,388.0
961,pathfinder,50,2,3,-254022.7329,0.3
962,pathfinder,50,2,3,-253932.5548,3.1
963,pathfinder,50,2,3,-251878.4802,3.4
964,pathfinder,50,2,3,-251740.214,3.7
965,pathfinder,50,2,3,-251573.5133,4.9
966,pathfinder,50,2,3,-249307.3566,5.6
967,pathfinder,50,2,3,-247421.6687,2903.2
968,earthquake,10,2,3,-2478.6105,0.1
969,munin1,25,3,3,-329522.2908,0.3
970,munin1,25,3,3,-318050.888,0.4
971,munin1,25,3,3,-311391.6743,3.0
972,munin1,25,3,3,-311288.1969,496.5
973,munin1,25,3,3,-308706.1375,2089.6
974,diabetes,25,3,1,-2511829.7736,0.7
975,diabetes,25,3,1,-2507972.9335,0.9
976,diabetes,25,3,1,-2507842.4506,2.3
977,diabetes,25,3,1,-2507378.8643,89.4
978,diabetes,25,3,1,-2501964.8426,133.8
979,diabetes,25,3,1,-2498730.1885,315.8
980,survey,5,3,2,-19714.3416,0.1
981,munin1,50,2,2,-383746.1255,0.3
982,munin1,50,2,2,-379633.8823,1.8
983,munin1,50,2,2,-378321.6862,48.6
984,munin1,50,2,2,-376775.6653,797.4
985,hepar2,25,3,3,-170860.2697,0.2
986,hepar2,25,3,3,-168831.8038,0.2
987,hepar2,25,3,3,-168777.2341,1933.9
988,insurance,10,3,2,-82064.3663,0.2
989,insurance,10,3,2,-80979.8044,0.2
990,insurance,10,3,2,-80543.8484,0.3
991,insurance,10,3,2,-80423.402,1.3
992,munin3,50,2,2,-970697.1745,1.8
993,hepar2,25,1,3,-169559.7746,0.2
994,hepar2,25,1,3,-169160.6058,0.3
995,hepar2,25,1,3,-168481.2023,0.3
996,hepar2,25,1,3,-168468.1185,1.5
997,hepar2,25,1,3,-168220.0378,2.2
998,hepar2,25,1,3,-168194.6674,2.4
999,hepar2,25,1,3,-168170.7783,3.8
1000,hepar2,25,1,3,-167941.1563,41.4
1001,hepar2,25,1,3,-167939.2659,44.1
1002,hepar2,25,1,3,-167906.1269,102.7
1003,hepar2,25,1,3,-167905.57,146.6
1004,hepar2,25,1,3,-167904.3434,562.1
1005,hepar2,25,1,3,-167889.5903,2270.9
1006,earthquake,10,1,3,-2478.6105,0.1
1007,win95pts,10,1,3,-60248.3486,0.1
1008,win95pts,10,1,3,-59595.1439,0.2
1009,win95pts,10,1,3,-56465.4814,0.8
1010,win95pts,10,1,3,-56151.5571,7.2
1011,win95pts,10,1,3,-55810.2351,9.8
1012,win95pts,10,1,3,-55167.126,70.9
1013,win95pts,10,1,3,-54445.5848,129.7
1014,win95pts,10,1,3,-54399.7198,953.2
1015,win95pts,10,1,3,-54357.9499,1044.2
1016,win95pts,10,1,3,-54147.1327,3194.8
1017,barley,10,3,2,-346434.3643,0.2
1018,barley,10,3,2,-343709.9597,0.2
1019,barley,10,3,2,-342838.3864,0.3
1020,barley,10,3,2,-342576.6778,0.6
1021,barley,10,3,2,-342426.4918,0.7
1022,barley,10,3,2,-341502.1827,0.8
1023,barley,10,3,2,-340585.6249,1.4
1024,barley,10,3,2,-340424.085,1.9
1025,barley,10,3,2,-339579.607,2.0
1026,barley,10,3,2,-339146.6701,2.8
1027,barley,10,3,2,-338336.8133,3.3
1028,barley,10,3,2,-337671.6839,5.4
1029,barley,10,3,2,-337542.7438,60.8
1030,barley,10,3,2,-336270.2271,69.6
1031,barley,10,3,2,-336264.0432,164.5
1032,barley,10,3,2,-335761.742,332.0
1033,barley,10,3,2,-335719.1938,1013.8
1034,asia,5,3,3,-12837.5126,0.1
1035,munin2,75,3,3,-981282.8625,3.1
1036,munin2,75,3,3,-979831.6665,4.9
1037,munin2,75,3,3,-979001.7574,37.3
1038,munin2,75,3,3,-978649.5929,43.9
1039,munin2,75,3,3,-977815.4678,57.0
1040,munin2,75,3,3,-975607.1482,144.5
1041,pathfinder,25,3,1,-201107.6213,0.3
1042,pathfinder,25,3,1,-199534.2373,3.8
1043,pathfinder,25,3,1,-198945.7606,16.5
1044,pathfinder,25,3,1,-198795.5142,44.7
1045,pathfinder,25,3,1,-198422.3456,85.0
1046,pathfinder,25,3,1,-198249.6058,118.3
1047,pathfinder,25,3,1,-197968.333,152.1
1048,pathfinder,25,3,1,-197834.7357,165.9
1049,pathfinder,25,3,1,-197215.1021,207.2
1050,pigs,75,3,3,-1987331.1269,1.6
1051,pigs,75,3,3,-1971306.3997,22.1
1052,pigs,75,3,3,-1965727.379,1830.5
1053,link,50,2,2,-1708851.7379,1.9
1054,win95pts,50,1,3,-87651.8855,0.3
1055,win95pts,50,1,3,-87651.542,0.4
1056,win95pts,50,1,3,-86479.8898,0.5
1057,win95pts,50,1,3,-86257.9753,0.6
1058,win95pts,50,1,3,-85100.7945,1.8
1059,munin3,25,2,2,-951190.3953,3.4
1060,water,10,3,1,-73887.0265,0.1
1061,water,10,3,1,-72586.6992,0.1
1062,water,10,3,1,-72525.6892,0.1
1063,water,10,3,1,-72407.9074,0.1
1064,water,10,3,1,-72036.5379,0.2
1065,water,10,3,1,-71847.148,0.3
1066,water,10,3,1,-71845.3931,0.6
1067,water,10,3,1,-71692.3718,0.8
1068,water,10,3,1,-71692.3717,3.3
1069,pigs,25,2,2,-1929583.0429,1.6
1070,pigs,25,2,2,-1922460.8751,12.0
1071,pigs,25,2,2,-1921650.5613,97.7
1072,pigs,25,2,2,-1921320.3489,365.5
1073,pigs,25,2,2,-1920071.6449,1776.6
1074,pigs,25,2,2,-1919611.1648,2847.2
1075,hepar2,50,3,3,-174674.2601,0.2
1076,hepar2,50,3,3,-173645.9045,0.2
1077,hepar2,50,3,3,-173622.2263,0.3
1078,hepar2,50,3,3,-173359.965,0.6
1079,hepar2,50,3,3,-172246.1764,1.0
1080,hepar2,50,3,3,-171083.448,1.7
1081,cancer,10,2,3,-10582.7359,0.1
1082,earthquake,10,2,1,-2478.6105,0.1
1083,diabetes,25,1,1,-2484293.2157,0.3
1084,diabetes,25,1,1,-2483661.3939,0.5
1085,diabetes,25,1,1,-2474980.9819,0.7
1086,diabetes,25,1,1,-2474808.5529,7.1
1087,diabetes,25,1,1,-2445467.7992,14.7
1088,munin,75,1,2,-1173923.7386,1.0
1089,munin,75,1,2,-1168276.902,2.2
1090,pathfinder,10,1,3,-184159.735,0.4
1091,pathfinder,10,1,3,-180294.5656,0.4
1092,pathfinder,10,1,3,-177850.3253,8.1
1093,pathfinder,10,1,3,-176577.5967,9.5
1094,pathfinder,10,1,3,-172813.9413,15.8
1095,pathfinder,10,1,3,-172456.0092,493.2
1096,hailfinder,25,3,1,-305563.6014,0.2
1097,hailfinder,25,3,1,-304308.6388,0.3
1098,hailfinder,25,3,1,-302581.5373,0.5
1099,hailfinder,25,3,1,-302379.0956,0.6
1100,hailfinder,25,3,1,-301833.8506,1.1
1101,hailfinder,25,3,1,-300704.187,1.5
1102,hailfinder,25,3,1,-300634.4219,3.3
1103,hailfinder,25,3,1,-297503.4168,3.6
1104,hailfinder,25,3,1,-295703.2305,12.0
1105,hailfinder,25,3,1,-294526.6856,25.6
1106,hailfinder,25,3,1,-292999.149,63.0
1107,hailfinder,25,3,1,-292252.3569,121.0
1108,hailfinder,25,3,1,-288125.3279,279.9
1109,sachs,10,1,2,-38452.851,0.1
1110,hepar2,25,3,1,-170367.0779,0.2
1111,hepar2,25,3,1,-169059.1315,0.2
1112,hepar2,25,3,1,-168918.7308,0.2
1113,hepar2,25,3,1,-168913.2495,0.9
1114,hepar2,25,3,1,-168901.3916,1.0
1115,hepar2,25,3,1,-168875.2297,3.8
1116,hepar2,25,3,1,-168823.2925,4.2
1117,hepar2,25,3,1,-168818.3434,10.1
1118,hepar2,25,3,1,-168771.4971,423.8
1119,hepar2,25,3,1,-168767.822,2853.9
1120,cancer,5,1,1,-10582.7359,0.1
1121,sachs,5,2,2,-39187.3625,0.1
1122,sachs,5,2,2,-36952.1907,0.2
1123,sachs,5,2,2,-36952.1882,0.8
1124,munin,50,2,1,-1138695.7615,1.2
1125,munin,50,2,1,-1130679.0863,1.6
1126,munin,50,2,1,-1129509.628,1316.2
1127,munin,50,2,1,-1126133.1195,2378.1
1128,pigs,75,2,2,-1985619.7974,1.3
1129,pigs,75,2,2,-1978704.5912,4.4
1130,pigs,75,2,2,-1975753.0914,40.3
1131,pigs,75,2,2,-1966497.3927,2037.7
1132,mildew,10,3,2,-293116.976,0.1
1133,mildew,10,3,2,-290295.2781,0.2
1134,mildew,10,3,2,-289020.7605,0.2
1135,mildew,10,3,2,-288599.8435,0.2
1136,munin4,25,3,1,-1093996.6973,1.9
1137,munin4,50,1,3,-1123710.1393,1.8
1138,munin4,50,1,3,-1120230.1518,2.4
1139,munin4,50,1,3,-1109676.2885,10.0
1140,munin4,50,1,3,-1109374.5135,37.3
1141,hailfinder,50,3,3,-315892.9694,0.2
1142,hailfinder,50,3,3,-315481.7707,0.2
1143,hailfinder,50,3,3,-312614.8392,0.3
1144,hailfinder,50,3,3,-309337.5866,1.6
1145,hailfinder,50,3,3,-309292.2081,3.9
1146,hailfinder,50,3,3,-306062.4192,191.2
1147,hailfinder,50,3,3,-305930.1991,346.6
1148,hailfinder,50,3,3,-304662.7556,414.6
1149,hailfinder,50,3,3,-304623.7135,1945.3
1150,diabetes,10,1,2,-2363320.936,0.4
1151,diabetes,10,1,2,-2354565.0835,3.3
1152,diabetes,10,1,2,-2351301.4188,29.9
1153,diabetes,10,1,2,-2346092.4343,165.5
1154,diabetes,10,1,2,-2344795.8692,300.8
1155,diabetes,10,1,2,-2338767.4606,1830.6
1156,link,75,3,1,-1730664.5487,1.6
1157,win95pts,10,1,2,-63242.3857,0.2
1158,win95pts,10,1,2,-58813.0703,0.2
1159,win95pts,10,1,2,-57560.8545,0.3
1160,win95pts,10,1,2,-55766.2747,1.3
1161,win95pts,10,1,2,-54740.0106,57.1
1162,win95pts,10,1,2,-54364.7074,241.2
1163,win95pts,10,1,2,-54134.1647,791.4
1164,win95pts,10,1,2,-54125.0903,950.2
1165,win95pts,10,1,2,-54085.9243,2361.1
1166,win95pts,10,1,2,-53849.1023,3099.1
1167,munin1,25,3,1,-318662.8834,0.3
1168,munin1,25,3,1,-313274.6847,0.9
1169,munin1,25,3,1,-312399.6524,7.8
1170,munin1,25,3,1,-310995.8323,21.5
1171,munin1,25,3,1,-309189.102,601.3
1172,munin4,50,2,3,-1118165.3776,1.6
1173,munin4,50,2,3,-1117454.9952,3.3
1174,munin4,50,2,3,-1111937.0932,50.0
1175,andes,50,3,1,-549529.4822,1.0
1176,andes,50,3,1,-549065.4164,1.3
1177,andes,50,3,1,-540133.2229,1.8
1178,andes,50,3,1,-539043.7739,1979.8
1179,munin3,50,3,3,-959988.923,1.7
1180,earthquake,10,3,3,-2478.6105,0.1
1181,pathfinder,25,1,1,-203110.911,0.2
1182,pathfinder,25,1,1,-200617.7932,0.6
1183,pathfinder,25,1,1,-194456.463,0.7
1184,pathfinder,25,1,1,-192506.3854,4.0
1185,pathfinder,25,1,1,-191535.9981,4.1
1186,pathfinder,25,1,1,-190948.7861,38.6
1187,pathfinder,25,1,1,-190766.0567,74.0
1188,pathfinder,25,1,1,-190251.4202,373.7
1189,pathfinder,25,1,1,-189922.6853,501.0
