index,instance,numcons,conseed,slimseed,budget,timeout,farc,score,ts
927,munin,75,3,2,20,10,yes,-1140642.6109,1105.3
928,munin,75,3,2,20,10,yes,-1140630.5865,1159.0
929,munin,75,3,2,20,10,yes,-1140628.7636,1178.9
930,munin,75,3,2,20,10,yes,-1139274.5357,1436.5
931,munin,75,3,2,20,10,yes,-1138103.5514,1477.2
932,munin,75,3,2,20,10,yes,-1135976.8836,1491.0
933,munin,75,3,2,20,10,yes,-1134963.0579,1580.3
934,munin,75,3,2,20,10,yes,-1134879.7095,1641.3
935,barley,5,3,2,20,5,yes,-312302.3008,5.6
936,barley,5,3,2,20,5,yes,-310218.4202,11.5
937,barley,5,3,2,20,5,yes,-307833.8893,17.4
938,barley,5,3,2,20,5,yes,-307595.7005,29.5
939,barley,5,3,2,20,5,yes,-299061.6412,35.7
940,barley,5,3,2,20,5,yes,-298461.041,338.1
941,barley,5,3,2,20,5,yes,-298393.7534,351.2
942,barley,5,3,2,20,5,yes,-297181.6128,357.1
943,barley,5,3,2,20,5,yes,-296971.3717,369.4
944,barley,5,3,2,20,5,yes,-296811.8032,424.6
945,barley,5,3,2,20,5,yes,-296640.7467,430.8
946,win95pts,50,2,2,20,10,no,-80697.5115,11.3
947,win95pts,50,2,2,20,10,no,-78450.5228,22.3
948,win95pts,50,2,2,20,10,no,-73059.419,23.6
949,win95pts,50,2,2,20,10,no,-70854.2759,34.9
950,win95pts,50,2,2,20,10,no,-67296.9599,59.9
951,win95pts,50,2,2,20,10,no,-66813.8652,71.8
952,win95pts,50,2,2,20,10,no,-66577.983,83.0
953,win95pts,50,2,2,20,10,no,-66166.6583,94.4
954,win95pts,50,2,2,20,10,no,-65247.239,105.9
955,win95pts,50,2,2,20,10,no,-62108.6881,140.6
956,win95pts,50,2,2,20,10,no,-60934.4955,165.9
957,win95pts,50,2,2,20,10,no,-59685.0476,191.3
958,win95pts,50,2,2,20,10,no,-59633.8051,229.7
959,win95pts,50,2,2,20,10,no,-59377.0979,269.3
960,win95pts,50,2,2,20,10,no,-57329.4015,312.7
961,win95pts,50,2,2,20,10,no,-56833.48,352.6
962,win95pts,50,2,2,20,10,no,-56804.237,365.8
